wikidata_id	word
Q901158	Brauner Mausmaki
Q901228	Thermometerhuhn
Q901535	Braunkolbiger Braundickkopffalter
Q901749	Braunrückensaki
Q901888	Rotschwanzbekarde
Q901888	Rotschwanztyrann
Q901952	Blaustirn-Blattvogel
Q902125	Weißbinden-Breitrachen
Q902416	Gelbkehlpieper
Q902787	Gelbschnabel-Glanzvogel
Q902930	Cabottragopan
Q903035	Grauscheitelsäbler
Q903662	Rotfußseriema
Q903847	Weidenschnäppertyrann
Q904024	Sundafischuhu
Q1066106	Osagedorn
Q1068189	Chatham-Austernfischer
Q1068189	Chathamausternfischer
Q1068196	Chathamalbatros
Q1069981	Madagaskarblatthühnchen
Q1070483	Mantelbrüllaffe
Q964531	Molukken-Wasserfledermaus
Q966703	Tibetlerche
Q968889	Mohrenfächerschwanz
Q968889	Rabenfächerschwanz
Q968928	Scharlachkopfpapagei
Q970997	Stink-Pippau
Q970997	Stinkpippau
Q971520	Wüstensperling
Q971542	Wacholderspecht
Q974872	Weißkopf-Dampfschiffente
Q976615	Kleine Bambus-Fledermaus
Q976615	Kleine Bambusfledermaus
Q977516	Gelbflankenspecht
Q1034944	Bergpaka
Q997564	Halmahera-Weißbrustpitta
Q997564	Weißbrustpitta
Q997723	Weißbrauensericornis
Q998141	Nördlicher Weißwangen-Schopfgibbon
Q998294	Buchenfruchtschalen-Holzkeule
Q998311	Braunsteißpirol
Q998311	Mohrenpirol
Q998449	Rhododendrontaube
Q998449	Schwarzschnabel-Oliventaube
Q998612	Weißbüschel-Mückenfresser
Q998612	Westlicher Schwarzkopf-Mückenfresser
Q998616	Weißstirn-Schwatzvogel
Q998685	Schwarzbüscheläffchen
Q998685	Schwarzpinselaffe
Q1002093	Floresgrüntaube
Q1002574	Kapscharbe
Q1004833	Glanzelfe
Q1007526	Taubensittich
Q1007616	Devalerche
Q1007804	Schmuckkehl-Höschenkolibri
Q1016095	Rubingimpel
Q1028619	Guiratangare
Q1032783	Afrikanischer Graumull
Q1032846	Kafue-Graumull
Q935922	Kerbschwanztyrann
Q937536	Großer Langschwanzhamster
Q937767	Olivrückenorganist
Q937910	Rotbart-Sternkolibri
Q938195	Manuspitta
Q938195	Schwarzrückenpitta
Q938996	Grauhabicht
Q1092784	Trindadesturmvogel
Q1092784	Trinidadsturmvogel
Q1071571	Königstyrann
Q1071571	Schieferrücken-Königstyrann
Q1071584	Pappelblattkäfer
Q1072578	Chihuahua-Fichte
Q1072609	Halbmondtaube
Q1072846	Chilenische Seide
Q1073867	Chinesische Douglasie
Q1074116	Orangekehl-Sonnennymphe
Q1076012	Streifenameisenwürger
Q1076023	Planalto-Tropfenameisenwürger
Q1076023	Planaltoameisenwürger
Q1076042	Hochland-Ameisenwürger
Q1076571	Pagodenstar
Q1077059	Grünscheitel-Flaggensylphe
Q1078624	Großer Koafink
Q1078624	Großkoa-Kleidervogel
Q1079197	Mindorofruchttaube
Q1079441	Carolinameise
Q1079886	Kambodschabuschwachtel
Q1080312	Rotkopfgimpel
Q1080335	Violettkopfkolibri
Q1080467	Orangebauch-Fruchttaube
Q1081513	Rotschnabel-Madenhacker
Q1082110	Breitschnabel-Schopftyrann
Q1082147	Goldbauchschnäpper
Q1083050	Horsfieldlerche
Q1083170	Japanbuschsänger
Q1084895	Maskengimpel
Q1087772	Beringschneeammer
Q1089236	Palästinaviper
Q1089589	Mulmbock
Q1089617	Vasapapagei
Q1090163	Somalisperling
Q1091280	Bronzedrossling
Q1091280	Zweifarb-Drosselhäherling
Q1091280	Zweifarb-Schwatzhäherling
Q1091387	Schuppendrosselhäherling
Q1091387	Schuppenschwatzhäherling
Q1091387	Schwarzkopfdrossling
Q1091403	Weißbürzel-Drosselhäherling
Q1091403	Weißbürzel-Schwatzhäherling
Q1091403	Weißbürzeldrossling
Q1091417	Himalajasäbler
Q1091756	Graukopf-Gundlachtaube
Q1091756	Gundlachtaube
Q1091763	Rodrigues-Flughund
Q1091763	Rodriguez-Flughund
Q1092295	Gelbsteiß-Mistelfresser
Q939120	Pycroftsturmvogel
Q939222	Rußwellenläufer
Q939678	Coloradoschneegimpel
Q940471	Kleines Borstengürteltier
Q940808	Rotschwanzguan
Q940808	Rotsteißguan
Q940954	Halsband-Degenschnäbler
Q941186	Ost-Rotnackenarassari
Q941186	Rotnackenarassari
Q941540	Rostkappen-Ameisendrossel
Q941573	Rotfußwitwe
Q941590	Fuchsfächerschwanz
Q941714	Helenawiedehopf
Q941714	Sankt Helena-Hopf
Q941846	Mikronesienhonigfresser
Q941957	Gelbscheitel-Laubenvogel
Q941957	Gelbscheitelgärtner
Q941987	Jamaikagimpelfink
Q942070	Pinadapa-Sulawesi-Ratte
Q942337	Gelbkopflori
Q942666	Kielschnabelmotmot
Q943403	Fleckenrochen
Q943451	Jamaikataube
Q943889	Gray-Zweizahnwal
Q944011	Zwergschnäppertyrann
Q944117	Schwarzkehl-Schattenkolibri
Q944282	Rosenspint
Q945213	Jerdonlerche
Q946681	Graubrustspecht
Q947671	Dunkelkusimanse
Q948750	Weihnachtsfruchttaube
Q948750	Weihnachtsinsel-Fruchttaube
Q948764	Norfolk-Scharlachschnäpper
Q948764	Norfolkscharlachschnäpper
Q948764	Südsee-Scharlachschnäpper
Q949657	Schachtelhalmeule
Q949818	Schwarzes Moschustier
Q951377	Teufelsabbiß Scheckenfalter
Q953646	Großer Odermennig
Q953646	Wohlriechender Odermennig
Q955335	Türkispitpit
Q956855	Flusskiebitz
Q957205	Goldbrauentyrann
Q958706	Mennigbrust-Mistelfresser
Q958823	Waldengelwurz
Q958823	Wilde Engelwurz
Q959937	Baerammerfink
Q960757	Wood-Schlitznase
Q961255	La Pampa-Hochland-Wüstenmaus
Q961744	Kleine Ryukyu-Spitzmaus
Q962714	Sumpf-Haarstrang
Q962714	Sumpfhaarstrang
Q1034953	Jungferntrogon
Q1035244	Caquetá-Springaffe
Q1035400	Sumpfquendel
Q1036497	Himalajasittich
Q1036497	Himalayasittich
Q1036507	Himalajabraunelle
Q1038238	Sprossende Felsennelke
Q1038238	Sprossendes Nelkenköpfchen
Q1039415	Netzblatt-Schwertlilie
Q1041366	Hahnenschwanztyrann
Q1042062	Azurracke
Q1044186	japanische Rotkiefer
Q1044186	Japanische Rotkiefer
Q1045174	Sichelhuhn
Q1047217	Reinwardt-Großfußhuhn
Q1047217	Rotbein-Großfußhuhn
Q1047787	Graukopfkiebitz
Q1048800	Goldbugpapagei
Q1048869	Schönsittich
Q1049370	Nierenfleck-Zipfelfalter
Q1049370	Nierenfleckzipfelfalter
Q1049505	Pünktchenamarant
Q1049642	Indigofink
Q1051007	Veilchenorganist
Q1052022	Jemenastrild
Q1055821	Langschnabel-Schattenkolibri
Q1055821	Westlicher Langschwanz-Schattenkolibri
Q1055827	Langschwanzstelze
Q1055836	Langschwanzgrundel
Q1057909	Sumpf-Seidenpflanze
Q1058039	Ceylonwühle
Q1059502	Chalchaleros-Viscacharatte
Q1060476	Australische Hüpfmaus
Q1061004	Pembagrüntaube
Q1061841	Sumbagrüntaube
Q1061841	Teysmanntaube
Q1061878	Felsenschnäpper
Q1062434	Weißhalsdrossel
Q1062541	Asiatische Hausspitzmaus
Q1062541	Asiatische Moschusspitzmaus
Q1062541	Moschusspitzmaus
Q1065679	Australische Wüstenmaus
Q1242812	Doppelband-Regenpfeifer
Q1250357	Gescheckte Spitzmaus
Q1250357	Gescheckte Wüstenspitzmaus
Q1256962	Großer Waldgärtner
Q1257798	Borneoblattvogel
Q1259019	Grauschwanzsegler
Q1259052	Barthoniganzeiger
Q1259181	Helmtaube
Q1259198	Andendunkeltyrann
Q1259512	Gelbbauch-Borstentyrann
Q1259512	Gelbbauchbekarde
Q1259533	Eilsegler
Q1259605	Grauscheitel-Tachurityrann
Q1259849	Araukarien-Meisenschlüpfer
Q1259849	Araukarienmeisenschlüpfer
Q1260020	Isidoradler
Q1260378	Graukehlsegler
Q1260518	Bändernachtschwalbe
Q1260531	Grauerdhacker
Q1260633	Gelbbauch-Honiganzeiger
Q1260717	Flussauentapaculo
Q1260993	Goldstirn-Faulvogel
Q1261035	Einfarb-Ameisenvogel
Q1261619	Braunnackenfrankolin
Q1261709	Graukehl-Ameisenfänger
Q1262041	Divisorameisenwürger
Q1262172	Grünbrustnymphe
Q1263004	Graubrustfrankolin
Q1263022	Galapagoswellenläufer
Q1263022	Galápagoswellenläufer
Q1263110	Gnomennachtschwalbe
Q1263124	Fleckenbrust-Todityrann
Q1263358	Fünffarben-Bartvogel
Q1263365	Braunflügelliest
Q1263909	Fleckenzwergspecht
Q1264272	Dunkelschwanz-Breitschnabeltyrann
Q1264272	Dunkelschwanz-Flachschnabeltyrann
Q1264475	Boraboraliest
Q1264511	Guineahoniganzeiger
Q1264527	Braunbauch-Baumspäher
Q1264739	Bennetthöhlenschwalm
Q1264739	Bennettschwalm
Q1265197	Elsterhabicht
Q1265228	Erdspecht
Q1266107	Grauwangen-Baumsteiger
Q1266253	Arfaklori
Q1266271	Guayaquiltrogon
Q1266506	Horsfieldkuckuck
Q1267161	Graubauchcanastero
Q1267230	Goldwangenpapagei
Q1267279	Elsterfruchttaube
Q1267335	Goldmantel-Spatelschwanzpapagei
Q1267335	Goldmantelpapagei
Q1267674	Caatingaameisenfänger
Q1267748	Japankauz
Q1267754	Graubrust-Zwergtyrann
Q1267770	Bubukuckuck
Q1267961	Diademtapaculo
Q1268116	Fleckennachtschwalbe
Q1268584	Harlekintaube
Q1268784	Gelbbauch-Schnäppertyrann
Q1268839	Archboldnachtschwalbe
Q1268969	Augenralle
Q1269154	Braunscheitel-Tachurityrann
Q1269180	Dunkelschnäppertyrann
Q1269398	Diademfaulvogel
Q1269514	Großer Grauameisenvogel
Q1269717	Bismarckpapageichen
Q1269830	Geelvinkspechtpapagei
Q1270495	Eichhornkuckuck
Q1270607	Dunkelrückencanastero
Q1270944	Hellkehltapaculo
Q1271031	Beccari-Zwergohreule
Q1271031	Biak-Zwergohreule
Q1271295	Goldschuppen-Zwergspecht
Q1271679	Jandayasittich
Q1271732	Gelbbrauen-Ameisenschnäpper
Q1271794	Blaukappen-Paradiesliest
Q1271794	Blaukappenliest
Q1271832	Bukidnonschnepfe
Q1271881	Hartertfroschmaul
Q1271926	Galapagossturmtaucher
Q1271926	Galápagossturmtaucher
Q1272808	Flaggenschwanzpapagei
Q1273147	Esmeraldasralle
Q1273359	Einfarbsalangane
Q1273372	Blauerzkuckuck
Q1273513	Gouldarassari
Q1273528	Grünrücken-Kleintyrann
Q1273654	Fahlnacken-Glanzvogel
Q1273697	Gelbhaubenspecht
Q1274171	Hochland-Ameisenschlüpfer
Q1274659	Feuerkopf-Saftlecker
Q1274715	Braunscheitel-Grundtyrann
Q1274841	Dunkel-Sensenschnabel
Q1274841	Dunkelsensenschnabel
Q1274841	Dunkler Sensenschnabel
Q1275053	Grauflügel-Trompetervogel
Q1275505	Bronzetrogon
Q1277299	Echsenliest
Q1094691	Froschdorsch
Q1097213	Kleiner Blut-Egerling
Q1097213	Kleiner Wald-Champignon
Q1097213	Kleiner Wald-Egerling
Q1101855	Dunkler Zierbock
Q1103233	Großer Schneckenspinner
Q1107181	Grauer Knurrhahn
Q1109825	Meekspechtpapagei
Q1116071	Fünfpunkt
Q1116071	Fünfpunkt-Marienkäfer
Q1122641	Graugesichtiges Rüsselhündchen
Q1122641	Graugesichts-Rüsselhündchen
Q1123850	Blaubart-Blattvogel
Q1123941	Blaubrustspint
Q1124906	Bouché-Milchstern
Q1125779	Klippensittich
Q1130168	Braunrücken-Riedschlüpfer
Q1134080	Arnhold-Mausmaki
Q1135691	Cururo
Q1135851	Grauschimmelfäule
Q1137277	Kaukasuskönigshuhn
Q1149706	Kleiner Orant
Q1151656	Gold-Hahnenfuß
Q1151656	Goldgelber Hahnenfuß
Q1151656	Goldhaar-Hahnenfuß
Q1151656	Goldhahnenfuss
Q1151656	Goldschopf-Hahnenfuß
Q1156618	Dach-Drehzahnmoos
Q1202760	Nördlicher Brauner Mausmaki
Q1202760	Nördlicher Mausmaki
Q1207246	Purús-Brüllaffe
Q1263624	Amerika-Seeregenpfeifer
Q1269665	Amazonien-Strichelameisenschlüpfer
Q1270171	Amurbussard
Q1270171	Amurteesa
Q1274571	Albertzwergkauz
Q1164807	Blauflügelara
Q1164807	Rotrückenara
Q1168091	Eichenblattroller
Q1168091	Eichenkugelrüssler
Q1185242	Otto-Wieselmaki
Q1186108	Schleppennachtschwalbe
Q1188385	Waaliagrüntaube
Q1188385	Waaliataube
Q1188385	Waalietaube
Q1189216	Trauer-Rosenkäfer
Q1190027	Halbwüsten-Stelzenralle
Q1190027	Moniasstelzenralle
Q1190032	Papuaschwalm
Q1190041	Townsend-Langohr
Q1193092	Orangefruchttaube
Q1194893	Satere-Marmosette
Q1253103	Mauritiussittich
Q1257798	Kinabalublattvogel
Q1258942	Schieferkappen-Laubtyrann
Q1259140	Schieferrückentapaculo
Q1259181	Salomonen-Schopftaube
Q1259198	Nordanden-Dunkeltyrann
Q1259223	Olivbraun-Tachurityrann
Q1259762	Rotsteißpapageichen
Q1259861	Rostring-Laubtyrann
Q1260020	Kastanienbauchadler
Q1260438	Philippinentrogon
Q1260542	Orangebauch-Schattenkolibri
Q1260552	Purpursegler
Q1260573	Rotband-Regenpfeifer
Q1260993	Kapuzenfaulvogel
Q1261141	Javafroschmaul
Q1261141	Javaschwalm
Q1261192	Rotkopfguan
Q1261360	Salvinalbatros
Q1261397	Rotfußralle
Q1261465	Rostnacken-Zwergspecht
Q1261490	Mausgrauer Tapaculo
Q1261490	Maustapaculo
Q1261504	Kuckuckshabicht
Q1261701	Rotohrspecht
Q1261963	Rüsselblässhuhn
Q1262009	Rotschnabelalk
Q1262028	Luzonhaubenadler
Q1262659	Rotkopfpapagei
Q1262679	Regensturmvogel
Q1263141	Nördlicher Stelzentachurityrann
Q1263141	Nordstelzentyrann
Q1263416	Orangeschnabel-Berglori
Q1263541	Kragenwellenläufer
Q1263584	Riesennachtschwalbe
Q1263783	Parkers Ameisenfänger
Q1263925	Kastanienkappen-Glanzschwänzchen
Q1264136	Karolinensalangane
Q1264188	Marquesasfruchttaube
Q1264191	Karolinenfruchttaube
Q1264380	Rotflügel-Brillantkolibri
Q1264610	Mindorokuckuck
Q1264910	Riesenglanzvogel
Q1265238	Kerrtinamu
Q1265391	Nördlicher Rotschwanz-Ameisenvogel
Q1265785	Molukkenhöhlenschwalm
Q1265785	Molukkenschwalm
Q1265831	Minas Gerais-Canastero
Q1265831	Minas Geraiscanastero
Q1265831	Minas-Gerais-Canastero
Q1266090	Neblinatapaculo
Q1266290	Malabarsalangane
Q1266324	Olivrücken-Ameisenfänger
Q1266370	Schakalbussard
Q1266380	Küstenscharbe
Q1266517	Kurzschnabeltaube
Q1266563	Olivbrauner Ameisenschlüpfer
Q1266700	Rostbinden-Buschtyrann
Q1266938	Pemba-Zwergohreule
Q1267260	Kordillerentapaculo
Q1267347	Rotbauchguan
Q1267475	Rotschwingen-Grundkuckuck
Q1267551	Kupferfadenelfe
Q1267636	Rothalsralle
Q1267681	Kapverden-Wellenläufer
Q1267770	Raffleskuckuck
Q1267898	Margarethenlori
Q1267982	Punatapaculo
Q1268438	Rotkappen-Dickichtschlüpfer
Q1269095	Rosenbauch-Bartvogel
Q1269367	Pickeringfruchttaube
Q1269548	Kolumbiensumpfhuhn
Q1269603	Linienspecht
Q1269639	Langschwanz-Uferwipper
Q1269639	Santa Catarina-Uferwipper
Q1269775	Netzbauchspecht
Q1269868	Rotspiegel-Ameisenvogel
Q1269917	Nubientrappe
Q1269917	Nubiertrappe
Q1270116	Schiller-Zwergschattenkolibri
Q1270116	Schillerschattenkolibri
Q1270532	Javaregenpfeifer
Q1270882	Mindoro-Zwergohreule
Q1270944	Kolumbianischer Rostflankentapaculo
Q1271712	Rostschultercanastero
Q1271794	Paradiesliest
Q1271908	Purpurkron-Schmuckkolibri
Q1271917	Rondoniaameisenschnäpper
Q1272050	Santa Marta-Tapaculo
Q1272050	Santa-Marta-Tapaculo
Q1272137	Palawan-Zwergohreule
Q1272510	Mackinlaytaube
Q1272808	Olivbrust-Spatelschwanzpapagei
Q1273337	Schildsegler
Q1273573	Perlenbrust-Zwergspecht
Q1274659	Rotbrüstiger Saftlecker
Q1275458	Rotbrust-Seidenkuckuck
Q1275482	Madagaskarbrachschwalbe
Q1275793	Kurzschnabel-Uferwipper
Q1277405	Orangeaugen-Breitschnabeltyrann
Q1258983	Silberbrauentapaculo
Q1259078	Strichelbrust-Ameisenpitta
Q1259132	Weißkehlspecht
Q1259140	Südlicher Schieferrückentapaculo
Q1259189	Streifenbauch-Tachurityrann
Q1260531	Südlicher Grauerdhacker
Q1260561	Schwalbensittich
Q1260633	Weißschwanz-Honiganzeiger
Q1260831	Weißstirn-Grundtyrann
Q1261051	Tannenschnäppertyrann
Q1261504	Sperberbussard
Q1262693	Wachtelsteißhuhn
Q1262693	Wachteltinamu
Q1263232	Schuppenkehl-Baumspäher
Q1263247	Streifenbauchralle
Q1263294	Weißbart-Schattenkolibri
Q1263316	Weißflecken-Ameisenwächter
Q1263546	Weißbauchkuckuck
Q1263624	Schneeregenpfeifer
Q1263936	Staffelschwanz-Nachtschwalbe
Q1264035	Schwarzstirn-Laubtyrann
Q1264299	Spixdickichtschlüpfer
Q1264439	Tataupatinamu
Q1264873	Weißnonnentyrann
Q1264873	Weißscheckenentyrann
Q1265106	Weißbrust-Faulvogel
Q1265299	Spixameisenschnäpper
Q1265713	Sierraolivtyrann
Q1266563	Weißaugen-Ameisenschlüpfer
Q1267161	Weißkinn-Distelschwanz
Q1267482	Wieselsumpfhuhn
Q1267822	Weißgesicht-Hornvogel
Q1268156	Weißkehlralle
Q1268205	Schwarzkehl-Nachtschwalbe
Q1268240	Schwarzschnabel-Buschhuhn
Q1268264	Schwarzkehl-Bürzelstelzer
Q1268264	Schwarzkehltapaculo
Q1268290	Weißbauch-Kleintyrann
Q1268575	Trillerzwergkauz
Q1268631	Weichfeder-Sturmvogel
Q1268685	Wetmoreralle
Q1268703	Venezuelawachtel
Q1269003	Schwarzbrust-Regenpfeifer
Q1269003	Schwarzbrustregenpfeifer
Q1269164	Streifenliest
Q1269889	Zimtschmucktyrann
Q1269933	Sumbalaufhühnchen
Q1270006	Weißmantel-Bartvogel
Q1270108	Schmuckschnepfe
Q1270753	Strichelkopfspecht
Q1270932	Südlicher Weißstirntapaculo
Q1270932	Weißkronentapaculo
Q1270973	Schwarzkopf-Ameisenfänger
Q1271590	Timortaube
Q1272035	Strichelscheitel-Baumspäher
Q1272126	Sucre-Ameisenpitta
Q1272126	Sucreameisenpitta
Q1273333	Spaltschwingen-Fruchttaube
Q1273333	Spaltschwingentaube
Q1273372	Westerzkuckuck
Q1273646	Streifenbrustspecht
Q1273682	Tyrannenadler
Q1273941	Togiankauz
Q1274256	Tuisittich
Q1274264	Schwarzhauben-Tachurityrann
Q1274350	Weißschwanz-Maulwurf
Q1274562	Weißkinn-Glanzvogel
Q1276524	Weißbinden-Tachurityrann
Q27074977	Schwefelbrustsittich
Q1431280	Nickende Distel
Q1431626	Spreizender Wasser-Hahnenfuß
Q1431626	Spreizender Wasserhahnenfuß
Q1431626	Starrer Wasserhahnenfuss
Q1432155	Kleiner Uferläufer
Q1433119	Dunkelkardinal
Q1433119	Weißachselkardinal
Q1433119	Weißachselpfäffchen
Q1433392	Flughahn
Q1433700	Krauskopf-Blaurabe
Q1433830	Weiden-Linienbock
Q1440261	Graunachtschwalbe
Q1440936	Grosser Frostspanner
Q1440975	Kalifornische Nusseibe
Q1441641	Kastanienalcippe
Q1441641	Kastanienzweigdrossling
Q1458175	Goldlärche
Q1459449	Stern-Narzisse
Q1460946	Aufsteigende Segge
Q1466032	Hänge-Segge
Q1467702	Mandschurischer Hase
Q10818982	Kastanienzweigdrossling
Q1473991	Bockwurz
Q1473991	Bumbernell
Q1473991	Gemeine Bibernelle
Q1473991	Kleine Bibernelle
Q1473991	Stein-Bibernelle
Q1473991	Steinbrechwurz
Q1473991	Steinpetersilie
Q1474695	Rote Schuppenmiere
Q1479333	Granatbarsch
Q1479333	Orange Roughy
Q1479779	violetter Feuerfalter
Q1481899	Orangefleck-Doktorfisch
Q1493677	Gansu-Maulwurf
Q1499260	Gefleckte Gauklerblume
Q1499260	Gelbe Gauklerblume
Q1500713	Gewöhnliche Strauchschrecke
Q1510118	Ufer-Kugelkäfer
Q1514699	Gerp-Mausmaki
Q1514699	Gerps Mausmaki
Q1209742	Petter-Wieselmaki
Q1210170	Dickschwanz-Beutelratte
Q1210170	Dickschwanzbeutelratte
Q1232698	Gemeiner Kalmar
Q1234702	Doggerscharbe
Q1236262	Dolomit-Streifenfarn
Q1331423	Salzkrautbilch
Q1333257	Goldenes Rüsselhündchen
Q1333257	Goldrücken-Rüsselhündchen
Q1334879	Gemeines Goldmantelziesel
Q1334879	Goldgestreiftes Backenhörnchen
Q1137183	Monterey-Zypresse
Q1140418	Schwarzgesicht-Spinnenaffe
Q1140418	Süd-Muriki
Q1140418	Südlicher Spinnenaffe
Q1140441	Perija-Distelschwanz
Q1140441	Perijacanastero
Q1143180	Schottlandkreuzschnabel
Q1143192	Moholi-Galago
Q1143192	Südafrikanischer Galago
Q1144217	Matricaria suaveolens
Q1144217	Strahlenlose Kamille
Q1145589	Südjapanische Hemlocktanne
Q1149706	Kleines Leinkraut
Q1151656	Ranunculus auricomus agg.
Q1152577	Taigabussard
Q1154701	Tantalus-Grünmeerkatze
Q1154701	Tantalus-Meerkatze
Q1156533	Manado-Quastenflosser
Q1519627	Gestreifter Falterfisch
Q1520316	Graue Palmlilie
Q1528805	Rainammer
Q1531234	Gletscherfloh
Q1532690	Glöckchen-Lauch
Q1536194	Goldtupfen-Doktorfisch
Q1293782	Frühe Melde
Q1300298	Einfarbkauz
Q1300601	Orangekopftrupial
Q1300733	Lombokhonigfresser
Q1300907	Kleinelsterchen
Q1300936	Prachtnonne
Q1301109	Grünmantel-Mistelfresser
Q1301279	Kiemenfleck-Diamantbarsch
Q1301321	Nonggang-Buschtimalie
Q1301321	Nonggangbuschtimalie
Q1302029	Kordofanlerche
Q1302135	Rothauben-Laubenvogel
Q1302135	Rothaubengärtner
Q1302379	Rostlerche
Q1302780	Goldscheitelpipra
Q1303244	Gelbgewellter Erlen-Blattspanner
Q1303396	Luzonbrillenvogel
Q1303721	Andenstärling
Q1303721	Bolivienstärling
Q1303795	Kleiner Puppenräuber
Q1303897	Braunaugenvireo
Q1304049	Gelbaugenbülbül
Q1304049	Goldaugenbülbül
Q1304115	Martinez-Rica-Gebirgseidechse
Q1304486	Elsterdrosselhäherling
Q1304486	Elsterdrossling
Q1304486	Elsterschwatzhäherling
Q1304997	Rostbauchnewtonie
Q1304997	Rostbauchvanga
Q1305004	Goldrückenweber
Q1305068	Komorenweber
Q1305074	Reichenowweber
Q1305417	Rotbauch-Tyrannentimalie
Q1305417	Rotbauchtimalie
Q1305565	Brandweber
Q1305983	Brauenwaldschnäpper
Q1306130	Aschbrustschnäpper
Q1306280	Glanzdrongoschnäpper
Q1306503	Graubekarde
Q1306918	Sakalavaweber
Q1307046	Orangerückentrupial
Q1307794	Malawiweber
Q1309729	Dunkler Lichtnelken-Kapselspanner
Q1310295	Goldmantelweber
Q1311012	Rothalssäbler
Q1311012	Rotnackensäbler
Q1311967	Braunkappenweber
Q1313273	Papyruswürger
Q1314178	Pallasammer
Q1314609	Rostbauch-Ammerfink
Q1314609	Rostbauch-Finkentangare
Q1314804	Lappland-Fingerwurz
Q1314908	Gelbkehl-Honigfresser
Q1315318	Maschonahyliota
Q1315318	Mashonalandhyliota
Q1315489	Graukehlgranatellus
Q1315489	Graukopf-Sängerkardinal
Q1316447	Kreuz-Schnellkäfer
Q1316534	Angoladrongoschnäpper
Q1316543	Liberiadrongoschänpper
Q1316543	Liberiadrongoschnäpper
Q1317030	Braunkappenkotinga
Q1317309	Mosambikschnäpper
Q1317375	Kapschnäpper
Q1317489	Glanzlappenschnäpper
Q1317712	Breithauben-Stirnvogel
Q28847333	Kleinelsterchen
Q1538573	Röhriger Affodill
Q1542671	Alexander’s Kusimanse
Q1542671	Kongo-Kusimanse
Q1543709	Graubrauner Mausmaki
Q1543709	Rotgrauer Mausmaki
Q1543827	Graufleckender Milchling
Q1543833	Graugrüner Milchling
Q1545914	Seestichling
Q1546632	Kalifornischer Zitterrochen
Q1547364	Gronovius-Seide
Q1549582	Großsporiger Erlen-Milchling
Q1563577	Mexikanischer Bohnenkäfer
Q1338043	Nikobaren-Spitzhörnchen
Q1338043	Nikobaren-Tupaia
Q1339272	Mehely-Hufeisennase
Q1345391	Thomas-Langur
Q1345632	Goldtrompete
Q1345952	Grüner Zipfelfalter
Q1348567	Karitébaum
Q1350394	Perrier-Sifaka
Q1350668	Mittermeier-Mausmaki
Q1350668	Mittermeiers Mausmaki
Q1351305	Maivogel
Q1354633	Tenasserim-Brillenlangur
Q1355755	Tolai-Hase
Q1283223	Edeltanne
Q1291700	Gekielte Smaragdlibelle
Q1293310	Kap-Schlankmanguste
Q1579852	Schlanker Schnepfenfisch
Q1583150	Jackson-Manguste
Q1585290	Braunbauch-Paradieshopf
Q1585503	Naururohrsänger
Q1585606	Pirrewaldsänger
Q1585663	Carmiolkardinal
Q1585663	Carmioltangare
Q1585682	Leierschwanzlakai
Q1585682	Rötelkehlhuscher
Q1585727	Burupirol
Q1585741	Blauflügelpirol
Q1585741	Dschungelpirol
Q1586092	Rotkopfstärling
Q1586171	Maximilianreisknacker
Q1586230	Bandammer
Q1586520	Goldschnabel-Buschammer
Q1586847	Eichenlaubsänger
Q1586876	Kubagimpelfink
Q1586987	Oaxacaammer
Q1587130	Graukopftangare
Q1587242	Kanarenschmätzer
Q1587296	Ockerschopftangare
Q1587309	Farnhuscher
Q1587355	Rotschnabel-Stärlingstangare
Q1587355	Rotschnabeltangare
Q1587407	Kurzschnabel-Buschtangare
Q1587407	Kurzschnabel-Grünammer
Q1587684	Bergpirol
Q1587813	Hellmayrpieper
Q1587984	Indochinalerche
Q1588090	Gelbschenkeltangare
Q1588129	Davidmeise
Q1588139	Gelbflankenvireo
Q1588210	Heuschreckenammer
Q1588380	Grauaugenvireo
Q1588436	Braunkopfstärling
Q1588493	Goldzügeltimalie
Q1588867	Dünenrötel
Q1589083	Schattenschmätzer
Q1589176	Natalrötel
Q1589225	Erzschwalbe
Q1589261	Mandschurenammer
Q1589550	Lerchenstärling
Q1589550	Östlicher Lerchenstärling
Q1589825	Graudrossling
Q1589896	Augenbrauenhäherling
Q1589896	China-Augenbrauenhäherling
Q1589973	Fahlbauchmaina
Q1590112	Bergdickkopf
Q1590160	Rostachsel-Raupenfänger
Q1590302	Langschnabelpieper
Q1590382	Ockerpirol
Q1590382	Ockerpitohui
Q1590393	Feuerhaubentangare
Q1590393	Haubentangare
Q1590538	Orientspornpieper
Q1590629	Magellandrossel
Q1590689	Kurzschwanz-Paradieselster
Q1590689	Kurzschwanzparadigalla
Q1590815	Olivvireo
Q1590952	Rostbauchprinie
Q1590970	Malabarlerche
Q1591143	Rotschwanzlerche
Q1591268	Graustirn-Farnschnäpper
Q1591271	Braunbrust-Würgertangare
Q1591271	Goldbrust-Würgertangare
Q1591523	Gilbstärling
Q1591523	Goldstärling
Q1593210	Großer Streifenfruchtvampir
Q1593277	Goldener Streifenfruchtvampir
Q1614842	Perlhuhn-Karbol-Egerling
Q1618979	Himalaja-Frauenschuh
Q1618989	Himalayaratte
Q1619009	Nepal-Serau
Q1301153	Schwarzkehl-Krähenstar
Q1301153	Schwarzkehl-Metzgervogel
Q1301280	Torreshonigfresser
Q1301288	Uferhonigfresser
Q1301311	Tropfentrupial
Q1301462	Tacarcuna-Grünammer
